학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000012428,대평고등학교,고등학교,2001-09-13,공립,본교,운영,경기도 수원시 장안구 정자동 870-4,경기도 수원시 장안구 천천로22번길 21,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2025-07-01,37.2953490549,126.9881252831,2025-09-22
B000012540,보정고등학교,고등학교,2005-03-04,공립,본교,운영,경기도 용인시 기흥구 보정동 1281,경기도 용인시 기흥구 보정로 22,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2025-07-01,37.3139123783,127.1097129820,2025-09-22
B000003723,대일초등학교,초등학교,1988-12-27,공립,본교,운영,경기도 성남시 중원구 상대원동 2511,경기도 성남시 중원구 금상로58번길 22,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2025-07-01,37.4384521466,127.1641975059,2025-09-22
B000009535,죽산중학교,중학교,1952-04-03,공립,본교,운영,경기도 안성시 죽산면 죽산리 318,경기도 안성시 죽산면 죽산향교길 52-9,7530000,경기도교육청,7761000,경기도안성교육지원청,2013-11-29,2025-07-01,37.0820217811,127.4248766144,2025-09-22
B000012492,덕산고등학교,고등학교,2002-03-01,공립,본교,운영,경기도 부천시 오정구 오정동 111-4,경기도 부천시 오정구 오정로266번길 69,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2025-07-01,37.5307967424,126.7896897754,2025-09-22
B000023999,자란초등학교,초등학교,2013-05-01,공립,본교,운영,경기도 평택시 비전동 1009,경기도 평택시 만세로 1886,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,37.0034599618,127.0998639714,2025-09-22
B000023061,감일중학교,중학교,2019-09-01,공립,본교,운영,경기도 하남시 감이동 532,경기도 하남시 감일백제로 55,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2025-07-01,37.5012088042,127.1622535538,2025-09-22
B000009380,의왕중학교,중학교,1985-01-21,공립,본교,운영,경기도 의왕시 오전동 350-1,경기도 의왕시 등칙골길 28,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2013-11-29,2025-07-01,37.3520362268,126.9755800955,2025-09-22
B000004140,홍원초등학교,초등학교,1964-03-15,공립,본교,운영,경기도 평택시 포승읍 홍원리 58-4,경기도 평택시 포승읍 외원길 26,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,37.0143731189,126.8895106897,2025-09-22
B000003905,안산양지초등학교,초등학교,2001-03-01,공립,본교,운영,경기도 안산시 단원구 고잔동 781-1,경기도 안산시 단원구 안산천남로 129,7530000,경기도교육청,7611000,경기도안산교육지원청,2013-11-29,2025-07-01,37.3047715462,126.8346778184,2025-09-22
B000022912,초월고등학교,고등학교,2014-05-29,공립,본교,운영,경기도 광주시 초월읍 대쌍령리 495,경기도 광주시 초월읍 무들로 3-25,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2025-07-01,37.3877331345,127.2897366072,2025-09-22
B000009431,석우중학교,중학교,2007-03-01,공립,본교,운영,경기도 화성시 반송동 84,경기도 화성시 동탄중앙로 264,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.2083129265,127.0704303066,2025-09-22
B000012687,일산대진고등학교,고등학교,1995-10-18,사립,본교,운영,경기도 고양시 일산서구 대화동 2097,경기도 고양시 일산서구 대산로 246,7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,2025-07-01,37.6804616655,126.7515782804,2025-09-22
B000009453,비봉중학교,중학교,1961-03-02,사립,본교,운영,경기도 화성시 비봉면 양노리 259-3,경기도 화성시 비봉면 양노로109번길 5,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.2383493423,126.8728272701,2025-09-22
B000009321,나곡중학교,중학교,2002-09-01,공립,본교,운영,경기도 용인시 기흥구 보라동 559,경기도 용인시 기흥구 사은로126번길 83,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2025-07-01,37.2514034422,127.1245029352,2025-09-22
B000009474,광명중학교,중학교,1971-12-27,공립,본교,운영,경기도 광명시 철산동 234-3,경기도 광명시 오리로876번길 27,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2025-07-01,37.4784293023,126.8675689978,2025-09-22
B000003984,신일초등학교,초등학교,2006-03-01,공립,본교,운영,경기도 용인시 수지구 신봉동 920,경기도 용인시 수지구 신봉2로48번길 28,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2025-07-01,37.3292973971,127.0777229000,2025-09-22
B000004271,광일초등학교,초등학교,1982-02-24,공립,본교,운영,경기도 광명시 광명동 365-38,경기도 광명시 목감로 34-6,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2025-07-01,37.4716203985,126.8470100245,2025-09-22
B000004078,연성초등학교,초등학교,1957-04-10,공립,본교,운영,경기도 시흥시 광석동 89-2,경기도 시흥시 나분들길 44,7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2025-07-01,37.3879563209,126.8183204635,2025-09-22
B000004117,덕동초등학교,초등학교,1995-03-01,공립,본교,운영,경기도 평택시 비전동 814,경기도 평택시 매봉산1길 5,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,36.9976160358,127.1071771753,2025-09-22
B000003976,고기초등학교,초등학교,1927-08-06,공립,본교,운영,경기도 용인시 수지구 고기동 172-1,경기도 용인시 수지구 고기로 385,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2025-07-01,37.3588656563,127.0660618491,2025-09-22
B000004732,도둔초등학교,초등학교,2007-09-01,공립,본교,운영,경기도 양주시 덕계동 315-5,경기도 양주시 덕계로3길 51,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2013-11-29,2025-07-01,37.8137350797,127.0576531069,2025-09-22
B000003750,오리초등학교,초등학교,1994-11-01,공립,본교,운영,경기도 성남시 분당구 구미동 115,경기도 성남시 분당구 미금로 121,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2025-07-01,37.3443617738,127.1153810984,2025-09-22
B000009193,태평중학교,중학교,1998-03-01,공립,본교,운영,경기도 성남시 수정구 태평동 5140,경기도 성남시 수정구 제일로 223,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2025-07-01,37.4461509786,127.1284269913,2025-09-22
B000003926,학현초등학교,초등학교,2003-03-01,공립,본교,운영,경기도 안산시 상록구 이동 665-1,경기도 안산시 상록구 석호로 6,7530000,경기도교육청,7611000,경기도안산교육지원청,2013-11-29,2025-07-01,37.3106902286,126.8470164402,2025-09-22
B000003736,대하초등학교,초등학교,1987-01-31,공립,본교,운영,경기도 성남시 중원구 하대원동 167-2,경기도 성남시 중원구 시민로 14,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2025-07-01,37.4317276762,127.1516584434,2025-09-22
B000004253,오산대원초등학교,초등학교,2004-03-01,공립,본교,운영,경기도 오산시 갈곶동 258,경기도 오산시 경기대로25번길 45,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.1304787641,127.0711521084,2025-09-22
B000012644,안성여자고등학교,고등학교,1943-04-30,공립,본교,운영,경기도 안성시 신소현동 110,경기도 안성시 남파로 73-10,7530000,경기도교육청,7761000,경기도안성교육지원청,2013-11-29,2025-07-01,37.0181320869,127.2587994441,2025-09-22
B000012449,영복여자고등학교,고등학교,1973-06-18,사립,본교,운영,경기도 수원시 팔달구 화서동 7-10,경기도 수원시 팔달구 장안로7번길 49-1,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2025-07-01,37.2856267916,127.0016721758,2025-09-22
B000009414,한광여자중학교,중학교,1967-09-08,사립,본교,운영,경기도 평택시 비전동 504,경기도 평택시 중앙1로 115,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,36.9978850245,127.0960046328,2025-09-22
B000004222,화성월문초등학교,초등학교,1949-09-06,공립,본교,운영,경기도 화성시 팔탄면 월문리 192,경기도 화성시 팔탄면 버들로 1537,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.1188857480,126.8726547156,2025-09-22
B000004100,검바위초등학교,초등학교,2003-03-01,공립,본교,운영,경기도 시흥시 은행동 258-1,경기도 시흥시 수인로3247번길 59,7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2025-07-01,37.4326140766,126.7990055496,2025-09-22
B000011513,경기자동차과학고등학교,고등학교,1977-06-25,사립,본교,운영,경기도 시흥시 무지내동 341-2,경기도 시흥시 금오로 103,7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2025-07-01,37.4142992500,126.8398576228,2025-09-22
B000004459,양서초등학교,초등학교,1927-04-12,공립,본교,운영,경기도 양평군 양서면 도곡리 320-1,경기도 양평군 양서면 양서도곡길 8,7530000,경기도교육청,7731000,경기도양평교육지원청,2013-11-29,2025-07-01,37.5128909727,127.3822290249,2025-09-22
B000012446,수원고등학교,고등학교,1909-02-02,사립,본교,운영,경기도 수원시 팔달구 매교동 191,경기도 수원시 팔달구 정조로 666-10,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2025-07-01,37.2681806088,127.0180621923,2025-09-22
B000011509,경기폴리텍고등학교,고등학교,1994-03-05,공립,본교,운영,경기도 군포시 산본동 1146-14,경기도 군포시 고산로 524,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2013-11-29,2025-07-01,37.3604844558,126.9237683735,2025-09-22
B000009573,중산중학교,중학교,1995-09-01,공립,본교,운영,경기도 고양시 일산동구 중산동 1575-2,경기도 고양시 일산동구 탄중로 361,7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,2025-07-01,37.6914216829,126.7834987056,2025-09-22
B000012665,대화고등학교,고등학교,2012-03-01,공립,본교,운영,경기도 고양시 일산서구 대화동 1978,경기도 고양시 일산서구 대화로 100,7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,2025-07-01,37.6683849161,126.7320948870,2025-09-22
B000009399,시흥은행중학교,중학교,1997-01-14,공립,본교,운영,경기도 시흥시 은행동 544,경기도 시흥시 은행로144번길 36,7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2025-07-01,37.4428990475,126.8021314366,2025-09-22
B000012587,향일고등학교,고등학교,2012-03-01,공립,본교,운영,경기도 화성시 향남읍 행정리 439,경기도 화성시 향남읍 행정중앙2로 28,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.1293027216,126.9179493229,2025-09-22
B000004092,목감초등학교,초등학교,1997-03-01,공립,본교,운영,경기도 시흥시 논곡동 160-37,경기도 시흥시 목감초등길 49,7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2025-07-01,37.3868583716,126.8589178860,2025-09-22
B000011522,오산정보고등학교,고등학교,1962-03-05,공립,본교,운영,경기도 오산시 청학동 52-1,경기도 오산시 청학로5번길 20,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.1538925444,127.0599609935,2025-09-22
B000003762,야탑초등학교,초등학교,1993-03-01,공립,본교,운영,경기도 성남시 분당구 야탑동 333,경기도 성남시 분당구 양현로 400,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2025-07-01,37.4165418600,127.1258724144,2025-09-22
B000009138,창용중학교,중학교,1981-01-17,공립,본교,운영,경기도 수원시 장안구 연무동 241,경기도 수원시 장안구 연무로8,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2025-07-01,37.2934432527,127.0306840183,2025-09-22
B000003724,하원초등학교,초등학교,1983-06-22,공립,본교,운영,경기도 성남시 중원구 금광동 2412,경기도 성남시 중원구 광명로 396,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2025-07-01,37.4462570227,127.1702448976,2025-09-22
B000012574,평택여자고등학교,고등학교,1954-09-05,공립,본교,운영,경기도 평택시 세교동 1-2,경기도 평택시 영신로 220,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2025-07-01,37.0123855701,127.0897117740,2025-09-22
B000004035,군포초등학교,초등학교,1920-04-01,공립,본교,운영,경기도 군포시 당동 795-4,경기도 군포시 군포로 463,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2013-11-29,2025-07-01,37.3481071805,126.9422890924,2025-09-22
B000004195,동화초등학교,초등학교,2007-09-01,공립,본교,운영,경기도 화성시 봉담읍 동화리 606,경기도 화성시 봉담읍 동화새터길 130,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2025-07-01,37.2153127811,126.9613688733,2025-09-22
B000009270,신기중학교,중학교,1991-01-22,공립,본교,운영,경기도 안양시 동안구 호계동 1075-1,경기도 안양시 동안구 경수대로610번길 57,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2025-07-01,37.3790384090,126.9588899016,2025-09-22
B000012433,권선고등학교,고등학교,1996-01-13,공립,본교,운영,경기도 수원시 권선구 권선동 1243,경기도 수원시 권선구 세권로 276,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2025-07-01,37.2527559295,127.0333609248,2025-09-22
